acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_total_x,acc_total_y,acc_total_z
-0.003808718,-0.002816677,0.002040617,0.004130918,-0.003133378,-0.004175991,0.02457686,0.7936849,0.6271861
0.0006010216,-0.001300282,0.0004154382,-0.03339889,0.01867566,0.001861194,0.2707666,0.4290846,0.8633051
0.4767353,-0.1723654,-0.03045464,0.267263,-0.2232252,-0.02540166,1.384996,-0.3875817,-0.4555533
-0.002108941,-0.008810598,-0.02668316,0.04521728,0.04881779,-0.06990257,1.018871,-0.1634385,-0.0128723
0.0008683579,0.003880939,0.003239592,0.00567214,-0.006388325,-0.002407403,1.014621,-0.1360096,0.1353211
-0.002068755,0.005092987,-0.003553369,-0.000676639,-0.01590954,0.005827663,-0.06073873,0.5835138,0.826587
-0.001214146,-0.0047374,-0.008098105,0.01890505,-0.01603264,-5.820843e-05,0.978059,-0.1808637,-0.2853664
0.3562972,-0.2028294,0.1195802,0.3660477,0.3796293,-0.02008479,1.311181,-0.549873,-0.1138328
-0.1901393,-0.166169,-0.08072417,-0.03486944,0.4351301,-0.09236819,0.8260383,-0.2980039,-0.1094945
-0.1293751,-0.1023536,0.2026428,-0.3355252,-0.3689226,0.2108166,0.8858881,-0.2676932,0.1512133
-0.001022475,0.005799434,-0.00923038,-0.02600753,0.0018106,0.02054449,-0.1684364,-0.1708163,-0.9921841
0.1203117,-0.3445374,-0.1606136,0.8581265,-0.2743973,0.2125274,1.031848,-0.5991358,-0.5651825
0.02097603,-0.009061166,-0.0003829802,0.004144798,0.007733285,0.003985866,0.08766505,-0.4510877,0.8896072
-0.08365004,0.06707948,-0.1401657,0.271215,-0.2504392,0.5160278,-0.1203021,1.023884,0.1728425
0.1480241,0.01872263,0.05192132,0.2561561,0.03017189,-0.17916,1.12764,-0.1855893,-0.2026657
-0.3140066,-0.06576377,0.0007313532,-0.8366589,1.103137,-0.0418623,0.6670038,-0.3444549,0.0944483
-0.0032188,-0.02065612,0.01936076,-0.01777423,-0.04260059,0.002746214,1.017782,-0.01126075,0.1170382
-0.0001177315,0.0002716901,0.003745758,-0.01073338,-0.01820556,0.003407399,0.9762269,-0.1451392,0.2961008
0.001162714,0.006380686,-0.003488594,0.02099136,-0.003820002,0.0142052,1.019825,0.1032013,-0.05948705
-0.03241524,0.07389446,0.109694,-0.1008141,0.4100644,0.141039,0.9784328,-0.03712555,-0.007618241
0.001308156,0.001168368,-0.007441509,-0.008952168,0.00404311,0.01112112,1.019245,-0.1821048,0.02253398
-0.000855059,0.0006667735,0.003506015,0.003887652,-0.01162062,-0.001087823,-0.0390707,0.5430556,0.8579464
-0.001416958,-0.002896531,-0.001890433,0.009402855,-0.01020039,-0.006913602,0.9333703,-0.1632806,-0.4007391
0.001759378,0.001141012,-0.001395688,-0.01098584,-0.02620354,0.01048434,1.021506,-0.09265892,0.1003159
-0.08793328,0.2518242,0.00879358,0.3511381,-0.139712,0.4307891,0.9169169,0.02750037,0.09246918
-0.1822342,0.05184546,-0.08502894,0.02551383,0.05676963,-0.05117439,0.800115,-0.1166978,0.03219306
0.2990568,-0.1102544,0.1246018,0.1211497,-0.2434565,0.1062682,1.317159,-0.2248978,0.2215226
0.000313354,0.0004669725,-0.0004978572,0.03427081,-0.005750264,-0.007598888,0.9730861,-0.3355704,-0.1224886
-0.0004999691,-0.007215408,-0.006327891,-0.0009088753,-0.0009507872,-0.003584566,0.9142263,0.3454049,0.2307992
-0.003199417,0.001722105,0.001003879,0.002115336,0.005060376,-0.004222232,0.09527648,0.8600451,0.5267507
-0.004120077,-0.001404284,0.001542585,0.001717952,-0.007279761,-0.00136704,0.03803768,0.4630306,0.8968531
-0.001006467,-0.002623485,-0.001472035,0.01147447,0.006361545,0.001069075,1.018146,-0.1111661,0.0947078
0.00593028,-0.003465384,-0.009740312,9.671457e-05,-0.03457085,0.0121416,0.009997281,0.9653148,0.2661201
-0.0004545617,0.017064,-0.004958952,-0.3105997,-0.07276854,-0.01193769,1.013956,-0.1639371,0.0003668979
0.003990403,0.01872526,0.009581029,-0.03164768,-0.03569958,0.04696187,1.004441,-0.21754,0.1238375
-0.03031083,0.01084249,-0.01195765,0.006534807,-0.02945256,-0.0001826035,0.1284987,0.7577208,0.6510773
-0.007079062,0.003307125,-0.003280968,-0.002620974,0.003539934,0.008696848,0.2678116,0.4345776,0.8568022
0.0003889067,0.006237097,0.003977476,-0.002935989,-0.002574328,0.009476139,0.9998774,-0.2546354,0.1063891
-0.1833698,0.06179906,0.02586492,0.2461639,0.04615227,0.0292585,0.8013977,-0.1090976,-0.2243747
-0.01323122,-0.01078024,-0.02172988,-0.02009195,-0.02142338,0.01676855,0.9852331,-0.3001947,-0.06400163
-0.2007703,0.005797788,-0.01187646,0.4195476,-0.2723294,-0.250639,0.7907699,-0.2293649,-0.1872563
-0.0003554848,-0.007825615,-0.006045211,-0.01926447,-0.006651224,0.001587686,1.019121,-0.130632,0.08841135
-0.003580671,-0.3731096,-0.247574,-0.8979504,-0.4372793,-0.2033335,0.9940341,-0.5895216,-0.2785537
0.1113324,0.01655294,-0.01436391,0.03978038,-0.02846391,-0.0005264773,-0.1072802,0.7339151,0.6831578
0.1088368,-0.02536207,-0.08078147,-0.2624098,0.361869,0.8640612,0.9828905,-0.4439192,-0.398447
0.001056444,-0.001178188,0.005509544,-0.01454896,-0.0006148659,0.002555098,0.9810162,-0.1967317,-0.262342
-0.0438484,0.006986658,0.03162474,-0.3659043,0.4844743,-0.2085832,0.9483317,-0.1877953,0.1939182
-0.2124854,0.1337556,-0.1463558,-0.772727,0.5756545,-0.1149686,0.7869214,-0.0226203,-0.01006169
-0.0007199019,-0.009099743,-0.003730737,0.00715512,0.002240201,-0.005631614,0.9749276,-0.1898986,-0.2914993
0.1208649,-0.3154538,0.09604912,-0.1339187,0.3806727,-1.005948,1.106804,-0.5663544,0.009700886
-0.03463188,0.05173621,0.01499995,-0.09179665,0.05546185,0.07985002,0.9233902,-0.2871845,-0.1823292
0.1681268,0.04052584,0.1344639,0.007077259,-0.3116484,-0.02477387,1.166594,-0.2029973,-0.005888717
0.5141518,-0.3966136,-0.03219852,-0.4700979,1.510603,-0.9506249,1.436614,-0.6316639,-0.4398834
0.02316829,0.0188224,-0.02994174,-0.04738198,0.04563531,-0.002516898,0.2801865,0.5220459,0.7891714
0.1883278,0.1092645,-0.2093634,0.3564525,-0.8908276,-0.02168467,1.160817,-0.226993,-0.4069813
-0.01934284,0.1418841,0.2279324,0.7820874,0.3547363,-0.02472477,0.9647536,-0.08870631,0.05963704
-0.002980408,0.005009819,0.009723706,0.000761447,-0.001995999,-0.003011231,1.016379,-0.1577636,0.06321699
0.001502594,0.0005482915,0.0008926293,0.007989869,0.001400094,-0.003935505,0.7840813,0.5092555,0.37501
0.00463219,0.003071454,-0.002478443,-0.01277322,-0.00460304,-0.0167805,0.1317635,0.7335401,0.6847536
0.0004843161,0.0004496767,-0.002572303,0.02161215,-0.01734571,0.01770765,0.9648473,0.1969445,0.2721409
-0.4838212,-0.08830093,0.02696736,-0.7907847,-0.2634695,-0.3859381,0.4400244,-0.3960187,-0.2811971
0.07237483,-0.2086017,0.03649228,0.2625998,0.7972425,-0.008927478,1.067284,-0.453128,0.003677171
0.1094884,0.147943,-0.03253838,0.5075081,-0.09931048,0.2610952,1.061392,-0.2167138,-0.2260332
-0.2091367,0.107808,-0.002757399,0.2029271,0.1925304,-0.06839741,0.8010886,-0.06982702,-0.09985928
-0.4222528,0.1329312,-0.0384218,-0.6176197,-0.6819111,-0.0694597,0.5566311,-0.1656206,-0.07501729
-0.03506321,-0.01476363,0.1604108,-0.2400912,-0.01680796,0.6346499,0.9313001,-0.2916997,-0.09983936
-0.3907294,0.1600588,0.1433589,0.1502488,-0.4590146,-0.3033164,0.6259276,-0.05581917,0.05940306
0.1329785,0.05294504,-0.1617641,0.5924414,0.7911367,0.6839185,1.050809,-0.2849558,-0.4874231
-0.3894819,0.4960236,-0.006640115,-0.325044,-0.1614007,1.297692,0.5863344,0.3751873,-0.2628562
0.0006892698,-0.0007800256,0.002011244,-0.006376368,0.01038224,-0.007132222,1.000467,0.1139161,0.1982608
0.03748722,0.01579452,-0.002370587,-0.1533117,0.01373834,-0.02301317,-0.04974794,0.5788158,0.838486
0.005174405,-0.0008379354,-0.001870877,-0.00296908,0.004511879,-0.0003312392,0.2128378,0.8679186,0.4387403
0.0008919313,-0.001987998,0.003866577,0.005219657,-0.0006923121,0.0003827516,1.012175,-0.1415682,0.1557765
0.0001276217,0.01527083,0.006089997,-0.009947311,0.001621543,-0.002752883,0.9477254,-0.1797719,-0.3524041
0.001962558,0.01077511,-0.01357652,-0.02358089,-0.00523033,0.03524352,1.019395,-0.07680061,0.1098651
0.07102568,0.1830081,0.1164219,-0.7827863,0.2311582,-0.1889694,1.07037,-0.04638189,0.208591
0.002087819,0.02410769,0.02287386,-0.0007232497,0.01256692,-0.001266702,1.011743,-0.1881789,-0.05285482
-0.0009281623,-0.01480362,0.001645635,-0.03820476,0.001867933,0.00689354,1.020533,0.03108869,0.09152747
-0.01799478,0.009872022,0.03250517,0.03278047,-0.01087901,0.02711645,0.2546229,0.8965975,-0.3396164
0.0002643303,0.00100671,0.01759299,0.01819795,-0.008142582,0.00721225,1.015114,-0.00506627,0.1746632
0.003314594,-0.001070558,0.01618993,0.007300422,-0.01465062,0.0741574,-0.035978,0.9755256,0.2341782
-0.006968431,0.01021899,-0.006127857,-0.00932554,0.002509582,-0.02164477,1.013453,0.01750369,0.09640786
0.5869219,0.2350524,0.169366,-0.07822857,0.6495246,0.1006898,1.605064,0.1360549,0.2264007
0.001562429,0.0005505793,-0.001165757,-0.003714993,-0.004497688,-0.007883726,0.9754568,-0.1469465,0.2990595
0.008081806,0.001552946,0.004251666,0.01900192,-0.05042683,-0.01281052,0.02384734,0.2787747,0.9614448
0.001488314,0.006926307,-0.001733032,-0.02192895,-0.02441514,-0.002869774,1.010571,-0.06532396,-0.2038195
0.3782637,-0.001929648,-0.1252252,-0.2412488,-0.1577439,0.6305311,1.25082,-0.4220328,-0.4459681
0.01866697,-0.00277435,0.004535895,-0.01441339,0.004618602,-0.01620259,0.1334017,-0.4421895,0.8947364
-0.0002096247,-0.1287594,-0.2350456,1.046194,0.9428655,0.06051766,1.015409,-0.2904688,-0.1379511
-0.01605797,-0.1035681,0.06845146,0.2326334,-0.4629263,-0.2824508,1.004428,-0.2283494,0.09045042
0.3937506,-0.395783,-0.06613428,0.6449578,0.4246519,0.09887688,1.408187,-0.6076073,0.01427051
-0.0865656,-0.006393824,-0.01968761,-0.2275694,0.8660266,0.142972,0.9307307,-0.158404,-0.07514947
0.09559484,0.05788594,0.1122492,-0.4164246,-0.09404792,-0.04235997,1.115727,-0.06363798,0.1799711
-0.01025788,-0.0008012647,0.0008651857,0.0006623879,0.003519205,0.01025383,-0.008141049,0.8312696,0.5864224
-0.002481189,0.006472894,0.002859598,0.007345634,0.008839123,0.00893988,0.07530384,0.8124571,0.6085577
-0.001172348,-0.008348652,-0.01044372,-0.001998148,-0.01391701,0.007489076,1.016665,-0.1437225,0.07939003
-0.02515305,-0.008518125,0.003575936,-0.0102679,0.02455247,0.008715785,0.02484338,0.4535461,0.8992418
-0.4609227,-0.1485863,-0.02425654,-0.06637274,-0.2248045,0.2600211,0.5425461,-0.2036386,0.01598928
-0.005668198,0.01703076,0.008850364,0.08034972,-0.05637412,0.003060922,0.02396879,0.3561869,0.9480711
-0.3817775,0.242903,0.008429144,-0.4017381,0.7155055,0.03678813,0.6287271,0.03727538,-0.007015795
-0.3392413,0.1682346,-0.01798598,-0.3134998,-0.043025,-0.06889242,0.669101,-0.05821041,-0.07901971
0.001916018,-0.001819373,0.002638549,-0.0230479,-0.03355748,0.003401158,0.127488,-0.4285456,0.897754
-0.1000454,0.1059764,0.1605866,0.1422744,0.03674143,0.202234,0.915786,-0.1212228,0.1200078
-0.1144819,0.07396563,-0.07435138,0.4639556,-0.02736999,0.1554893,0.8799258,-0.2142524,-0.2086039
0.001045516,0.02211363,0.00935411,-0.2003291,0.06626785,-0.09758673,1.005714,-0.2460719,-0.01093362
0.0003158794,0.0006218647,0.003044778,-0.007572105,0.005550649,-0.004442918,1.019644,0.1074691,0.008434482
-0.009911385,-0.004258903,0.007876926,0.008960309,-0.02718932,0.004839002,0.02020176,0.5170702,0.8718179
-0.05058183,0.02008939,0.1351386,0.07195136,0.2898181,0.01182184,0.9601077,-0.2686633,0.1912654
0.003407142,0.0004092833,0.01302647,0.006903192,0.0130858,-0.0005106938,0.9998612,-0.01686613,-0.2413414
-0.08377078,0.1399118,0.09187454,0.1432002,-0.4508802,0.1830161,0.9242425,-0.06883525,-0.006199548
0.1312032,-0.1636167,0.2914243,0.8984356,0.4271305,-0.4399563,1.126122,-0.373369,0.1916621
0.06850218,0.3348681,-0.07595102,0.4098878,-0.0693356,0.1492477,-0.2580731,0.4595871,0.8621837
0.002575953,0.003667798,-0.005320162,0.002950122,0.005582547,-0.001997298,1.025429,-0.0005526323,-0.1004226
-0.2605518,0.2187652,0.1532851,-0.0030936,0.6317994,0.2106695,0.715446,0.04181393,-0.1027099
0.3014606,2.786104e-05,0.2815828,0.03534151,0.1704132,0.3128241,1.284685,-0.1902797,0.008570531
0.01588861,0.006466592,-0.007272145,0.03234256,-0.05641546,0.003600289,-0.06526884,0.3677699,0.9267413
-0.1406066,-0.08133824,0.4161607,0.1005987,-0.03469966,0.02692792,0.0462422,0.8930334,0.4754381
-0.001017989,0.000913864,0.005138753,-0.009545444,0.01014856,-0.01381709,0.9712944,-0.1557119,0.3087343
0.1082456,0.09820408,0.01585806,0.4441049,0.3060453,-0.1522342,1.093735,0.01000445,-0.1686666
-0.02019956,0.001002048,8.480337e-05,-0.008254278,-0.02567824,0.003575109,0.06191465,0.4862515,0.8805791
-0.1062959,-0.1174148,0.2890578,0.1517915,0.3284207,0.299653,0.1275827,0.6701319,0.718106
-0.06024689,0.01607627,-0.05892653,-0.9757664,1.487812,0.3941825,0.9139529,-0.3063651,-0.09790607
0.001881393,0.001850761,-0.009205129,-0.02309865,-0.003860619,-0.0143272,0.2216812,0.9754608,0.02600959
0.03717694,0.1138122,0.018528,0.3724402,0.1056879,0.2848768,1.050638,-0.1289144,0.1000163
-0.005251697,0.0002820198,0.01228675,0.01812384,-0.003940102,0.002819928,0.1207723,0.7293452,0.7001783
0.0016273,0.001191862,0.005153151,-0.01883121,6.092602e-05,-0.00265494,1.002874,-0.2480737,0.1153903
0.1724401,0.02462784,0.2231516,-0.3267088,0.01530474,-0.3288318,1.167498,-0.1353661,0.3572318
0.02817424,0.001798144,-0.004325263,0.00538473,-0.03337854,-0.01100977,0.05719714,0.4668455,0.8913636
0.005907178,-0.006758731,-0.01239167,-0.001987622,-0.01166429,-0.003335028,1.002576,-0.1602212,0.2071674
0.1218756,-0.3513922,-0.0455906,0.367367,-0.4705675,-0.3029184,1.114687,-0.5835198,-0.09299607
-0.001006247,-0.007742206,0.001450562,-0.003007937,-0.004278479,0.002545227,0.06395009,0.4025663,0.9217106
-0.1323903,-0.04678603,0.01865129,0.3539326,-0.08271442,0.1268237,0.8793823,-0.2535063,0.03662731
-0.1486189,-0.1817923,0.1141298,0.2489493,-0.5701682,-0.1298234,0.7228579,-0.4208697,-0.3320234
-0.002398944,0.0004628832,0.002593131,0.008923542,-0.01290782,0.01790568,0.9271492,0.1921698,0.3760445
-0.02628781,-0.008969794,-0.00412574,0.006492448,-0.0893992,0.01203253,-0.3421337,0.7027152,0.6706163
0.004596619,0.02994787,0.006556927,-0.01220527,-0.03824924,-0.0995468,1.028221,0.01354104,-0.07165261
-0.09370837,0.2423247,-0.00939341,0.1290576,-0.3370578,0.3766425,0.9089965,0.01131039,-0.03499927
0.1597957,0.1740034,0.1967632,-0.4129494,-0.1829393,0.1578291,1.144573,-0.1131882,0.2748785
-0.010344,-0.02913263,0.01927076,0.01737955,-0.06232681,0.003528727,1.009994,-0.1930069,-0.003600983
0.009779044,-0.02709599,0.0235199,0.1369626,-0.01985006,-0.01731675,1.014814,0.1389043,0.02301775
-0.004027916,-0.005186814,-0.00133585,0.01693278,-0.01151748,-0.006946176,0.9467684,-0.1913458,-0.3546059
0.1102725,-0.1605355,-0.1368865,-1.195419,0.8557943,-0.1635814,1.067179,-0.5313261,-0.2232447
0.7971626,0.3119785,0.1809356,-1.708854,-0.07418232,0.1654202,1.811599,0.2447044,0.1242179
-0.07540269,0.07776532,-0.06761405,0.404197,-0.8388817,0.1533276,0.9404839,-0.07823867,-0.118145
0.002708776,0.006010054,0.001637995,-0.02538619,0.01028834,-0.01359712,1.001454,-0.2449384,-0.09667371
-0.02161262,-0.006976313,0.003112105,0.005174638,-0.005855223,0.01395926,-0.3403213,0.7003411,0.680944
0.004361674,0.003923716,0.01867268,0.00708428,0.005877393,-0.01252414,0.9357901,-0.1604868,-0.3875544
-0.004957986,0.0008077805,-0.009142559,-0.0003303405,-0.0004666621,-0.002030426,0.2361002,0.9513125,0.1709945
0.2098509,-0.3649042,-0.05943361,0.09727982,0.6751625,0.1493602,1.225158,-0.5490188,0.02053228
-0.0002229925,0.005508259,-0.01102907,0.02516264,-0.007304197,0.005047794,1.014876,0.08904469,-0.1022321
-0.05681124,-0.2433734,0.1034129,-0.6967339,0.1184555,-0.3627627,0.9676495,-0.3337131,0.08722763
0.003480699,-0.005165692,-0.004763767,0.007548481,-0.002132971,0.01786841,0.9691502,-0.1090561,0.3348024
0.002292359,0.001288068,0.003190266,0.007841832,-0.005705911,0.007857378,0.9814742,-0.1752631,-0.273711
-0.0008721894,0.003248368,0.003969169,-0.003091916,-0.001993533,0.00343611,0.03400056,0.784625,0.6459006
0.0007095687,-0.01390803,-0.07295135,0.1132839,0.07889683,0.0246644,1.001361,-0.1984254,-0.2549158
0.002908588,-0.001499488,0.01817833,0.04727324,-0.04326677,0.003344138,0.9973084,-0.1712698,-0.2243187
-0.007855129,0.003680551,0.006090929,0.01529358,-0.003932236,0.002106728,0.008870513,0.9605552,0.3100627
0.1581822,-0.1882406,-0.07310331,0.2895117,-0.4765255,-0.8897145,1.123671,-0.4267634,-0.1094083
-0.03975715,-0.03223784,-0.1027838,-0.1684572,-0.01185407,-0.4860877,0.9385328,-0.326709,-0.1408452
-0.003257195,0.0008705213,0.02012124,-0.1800288,0.03313617,-0.01707076,0.2528971,0.8641992,-0.4549617
0.00230586,0.00120646,-0.0006742008,0.009182277,-0.001069755,0.002397861,0.2460312,0.950852,0.1771773
-0.001357912,-0.006043753,0.002364036,0.000962558,-0.05499984,-0.005933978,0.1718826,0.862639,0.4597289
-0.0007131008,0.004681279,-0.008780877,0.004277146,-0.009677479,0.004412595,1.019277,-0.02944894,-0.1505992
0.002378723,0.0002760097,-0.009846975,-0.005320612,0.01108921,0.003622795,0.7849017,0.5091097,0.3650896
6.830853e-06,0.001001027,-0.0008951086,-0.001031665,-0.002220164,-0.006195027,1.02597,-0.1056635,0.0100232
0.3544539,-0.1500523,0.0761103,-0.1864971,0.8057743,0.3418174,1.288762,-0.4527309,-0.2302862
-0.007938473,-0.005082582,-0.02260924,-0.03312237,-0.01954327,0.01211831,0.9769987,-0.3211922,-0.08829601
0.007424434,0.1739515,0.03447393,0.3782699,0.5640437,0.007734615,1.004921,0.03418471,-0.1566283
0.002300555,0.01000439,0.0003221321,0.01275248,0.01001243,-0.001915925,0.9955641,-0.2563198,0.1187752
-0.002118304,-0.002437668,0.006168476,-0.004074492,-0.005983725,0.0005883123,1.007834,-0.01274343,0.1937487
-0.007749282,0.002116853,-0.003973972,0.005349135,-0.03855039,0.02305107,-0.01868507,0.6199948,0.7993163
-0.03427782,-0.01223681,-0.008380989,0.0007297428,0.05220661,0.1487666,0.963413,-0.3021595,-0.07999295
0.1787192,0.08715222,-0.005260589,-0.6275162,0.8825529,-0.09089489,1.195243,-0.05238797,-0.03843012
-0.004087979,-0.01010921,0.01531713,-0.06266677,0.091853,-0.03237859,1.004831,-0.2363182,-0.04370836
-0.002717081,0.001605108,0.01385133,-0.008388592,0.03148344,-0.004643466,0.9540329,0.2832023,0.1971317
0.003148211,-0.00131448,0.01001008,0.005391386,-0.005425679,0.004964355,0.1273177,0.8159768,0.5905684
0.1533355,-0.2708184,-0.3492675,-0.7305265,0.9798622,0.3369464,0.9533477,-0.6529931,-0.8549602
-0.1991464,-0.1098538,0.1022471,0.1406782,-0.621063,0.1357482,0.1584626,0.5563321,0.7613069
0.00546185,-0.001988489,-5.91181e-05,0.009261339,-0.002084336,-0.002921487,0.1765556,0.497219,0.842891
-0.3118164,-0.01493653,0.09486203,0.118664,0.07662195,0.4876077,-0.07468322,0.8280771,0.6418422
0.001127023,0.0007902679,-0.004259559,0.008497815,-0.01108151,0.01151707,0.9613042,-0.3261712,-0.20734
0.07375216,-0.2548619,0.1721405,-0.7109177,-0.9311486,-0.2151055,0.9942907,-0.4816687,-0.2100864
-0.0005684834,-0.002762338,0.007011864,0.01074759,0.007980214,0.002338179,0.2250605,0.6167175,0.7728275
-0.425623,0.0323946,-0.1776577,-0.623735,-0.5246306,0.2344961,0.5724294,-0.1588203,-0.0002980076
-0.001064245,-0.002937536,0.001894218,0.0120951,0.01866933,-0.003110933,0.9736308,-0.2978605,-0.1888928
0.606444,0.2203407,-0.1427208,0.8105004,-0.2094896,-0.4706971,1.624411,0.1910997,-0.1382565
-0.1585958,-0.03416693,0.08614894,-1.251896,0.0972283,0.228093,0.8261136,-0.1207371,-0.1982497
-0.3679981,0.1580812,0.08397184,0.09090269,0.3042701,0.9425967,0.4953369,-0.1144181,-0.3486557
0.1722565,0.1260402,-0.1010369,0.7405902,-1.225483,-0.7269813,1.176767,-0.01844942,-0.2342137
-0.4804313,-0.03884855,0.1598703,0.3894167,0.4632045,-0.0429622,0.5122303,-0.2801025,0.1315996
0.0156165,0.0003670061,-0.01083673,0.009001974,-0.01883751,-0.0008571921,0.05949784,0.4599571,0.8866282
0.0005188238,0.1408256,-0.1966935,-1.321007,0.06317585,0.04561649,1.007633,-0.035864,-0.1250991
0.002436105,-0.00575336,-0.007654274,0.1791626,0.06188312,0.2120252,0.1266378,0.7213906,0.6917087
0.1718455,-0.2271924,-0.1368643,-0.2752636,-0.05378287,-0.4211422,1.165098,-0.4443553,-0.0528289
-0.0007749336,0.0002708855,-0.005343915,-0.05543967,0.02572838,-0.005635582,0.07525714,0.6469631,0.7673392
-0.002651305,0.0006802564,-0.001087175,0.009437308,0.0009028757,-0.004194614,-0.0008105468,0.8321818,0.5839787
0.06191535,0.2717151,0.07457712,-0.7467079,-0.3657777,-0.03665507,1.070199,0.05198114,0.06030044
-0.0002082691,0.2563297,0.09421193,-0.3510555,0.338788,0.4502561,0.9521541,0.1482595,-0.1629586
0.004723994,0.01277603,0.01070581,-0.04069127,-0.03513267,0.01460811,0.9607624,-0.3249637,-0.1959167
-0.03572385,0.1995317,-0.1264028,0.1517681,-0.2692489,-0.08512507,0.9511987,-0.03819838,-0.1172938
-0.00277531,0.004611012,-0.004253956,0.0008811388,0.007547215,-0.002285908,-0.06728266,0.8259466,0.5996818
-0.009542773,0.003729245,0.002131945,-0.005755397,-0.005945003,-0.001487387,0.1210756,-0.4260031,0.8965684
0.0008638808,7.897026e-05,0.003940005,-0.01799676,0.005192275,-0.00130166,0.96176,-0.3278426,-0.1964125
-0.002908879,0.00187725,-0.006671866,-0.007256818,0.0008360228,0.001106939,0.1096437,0.773284,0.6075654
-0.007520658,-0.08049615,-0.03822835,0.01413837,-0.03063768,0.1193411,1.008629,0.01273953,0.2122027
-0.0005210693,0.01287002,0.00482098,0.05907779,0.04450741,-0.08134219,1.019417,-0.1535385,0.06186509
-0.001030316,0.003646334,0.008380979,-2.641611e-05,0.0007177884,0.00308337,1.015364,-0.06211822,0.1530152
-0.003315472,-0.002891601,0.007585302,0.005674859,0.00706347,0.002679678,0.1216056,0.7779707,0.6075883
0.6584143,-0.411245,0.04303484,-0.7390242,0.6438277,-0.2000079,1.610539,-0.7483272,-0.1558736
0.3507412,0.1444211,0.2204717,-0.4857212,-0.2347848,0.1038523,1.350203,-0.08329322,0.3120787
-0.1551265,0.04703525,0.03676155,0.1590403,0.4923567,0.2228778,0.8244659,0.003126422,0.3456781
0.001584039,0.005488323,-0.007046758,-0.00364781,0.002060114,0.005961241,1.022278,-0.1349475,0.06787617
0.1094694,-0.08864933,0.2815887,0.6685563,-0.2578456,0.2302758,1.102246,-0.2892669,0.2183505
0.07467658,0.09357389,-0.08525222,0.02488686,-0.02860362,0.04080833,0.1438931,0.7811029,0.6326163
0.1541442,0.1127493,-0.1271613,0.1486407,1.160625,0.1863522,1.103731,-0.2499048,-0.3769356
-0.2208352,0.0344183,0.1595022,-0.3169499,0.1661653,0.1606356,0.7468499,-0.3205485,0.04199477
0.004134144,-0.004632024,0.0003911544,-0.08834742,0.05134005,-0.04592167,1.018868,0.1008676,0.07800156
0.189534,-0.03270106,0.1679572,1.070196,0.136326,0.3179702,1.164692,-0.08742072,0.4736864
-0.0448674,0.01890059,-0.07818707,0.4050932,0.4954619,0.1319117,0.9459351,-0.2694755,-0.1790244
0.2325231,-0.1740839,0.2845685,0.01263735,-0.4466881,0.1749965,1.157007,-0.3254164,-0.1341014
-0.1972914,0.1296354,0.1715628,0.01798931,-0.6770392,0.004268574,0.7987277,-0.07383061,0.3443327
-0.007652631,-0.003898057,0.00248861,0.002977488,-0.001143538,-0.002721294,0.6175485,0.5603175,0.5492081
0.3625817,-0.2766783,-0.159603,-0.1006098,0.1467975,0.002160392,1.269752,-0.5387605,-0.5829097
0.01161204,0.1383281,0.2747544,-0.02611385,-0.1800539,0.0380119,1.017278,0.06941596,0.09916567
0.003378053,0.001791788,0.007325037,0.01273569,0.02959951,0.0157695,1.021103,0.09406784,-0.05986182
-0.3793298,0.0632608,-0.07535048,-0.4515628,0.3318005,0.1442552,0.6486998,0.09711187,-0.04965342
0.001355315,0.002139945,0.007933399,-0.0001189667,-0.01237237,0.02473344,0.9948718,-0.2578315,0.1316824
-0.2919839,0.05445403,0.1974847,-0.003376644,0.7959788,0.1120863,0.6758625,-0.260616,0.02197185
0.001825733,-0.007994083,0.005037798,-0.000655542,0.001390639,-0.01711558,0.9921697,-0.3029541,-0.05366759
-0.007061418,0.04744031,0.002832397,-0.1096694,0.08172095,-0.03581735,-0.1125468,0.4815175,0.9115543
-0.3878607,0.0237803,0.1614572,-0.8067965,-0.01704271,-0.05229485,0.602606,-0.2034772,0.01269859
-0.3706977,-0.05460174,0.1988154,-0.2735611,0.1685036,0.2769871,0.6201805,-0.2596801,0.2144168
0.03871064,0.209854,-0.1027794,-0.1651314,0.03877737,-0.01045251,1.023752,-0.06388299,-0.01535451
0.3817785,0.04389453,-0.2666033,-0.5650847,-0.4619715,0.3903291,1.377556,-0.1741033,-0.2819964
-0.003739042,0.006633889,0.002764774,-0.0004253216,0.004085405,0.0007892642,0.1079301,0.8622039,0.5320399
0.2149808,0.01898963,-0.2071971,-0.05695405,-0.00677471,0.3880681,1.207501,-0.1324814,-0.3533851
0.008107017,-0.001702502,0.04673781,0.03500428,-0.009471195,0.04418763,1.011079,-0.1625143,-0.132535
-0.05966502,0.05281585,0.02676701,0.4919964,-0.03035658,-0.1433431,0.9399154,-0.1041587,-0.1341867
-0.06061418,-0.05045809,0.1684977,-0.4455311,0.4714192,-0.05858823,0.8169118,-0.4673945,-0.16652
-0.003293765,0.005278385,-0.002350799,-0.002914182,0.008387175,0.0002426903,0.9614781,0.2365891,0.2388203
7.212821e-05,-0.002112025,0.001756875,-0.01881778,0.001386038,0.05595506,1.019008,0.1050087,0.03694108
0.002119613,0.005155772,0.01874544,-0.03968205,0.08295544,0.04081096,1.000946,0.09223233,-0.1748929
